ORIG_COD_ZONA,ORIG_DEN_ZONA,DEST_COD_ZONA,DEST_DEN_ZONA,TIPO_Viaggio,FASCIA_ORARIA_VIAGGIO,REGIME,MEZZO_Codice,MEZZO_aggregato,NumViaggi
103,Mele,9,SESTRI,Ingresso Genova,3,2,8,AUTOCARRO,4.286
103,MELE,23,CAMPI,Ingresso Genova,3,1,8,AUTOCARRO,8.286
103,MELE,49,PARENZO,Ingresso Genova,3,1,8,AUTOCARRO,8.1
103,Mele,92,Davagna,Attraversamento,0,2,8,AUTOCARRO,3.967
103,Mele,92,Davagna,Attraversamento,0,2,9,AUTOARTICOLATO,3.967
103,Mele,92,Davagna,Attraversamento,1,2,8,AUTOCARRO,1.25
103,Mele,92,Davagna,Attraversamento,1,2,9,AUTOARTICOLATO,1.25
103,Mele,92,Davagna,Attraversamento,2,2,8,AUTOCARRO,1.5
103,Mele,92,Davagna,Attraversamento,2,2,9,AUTOARTICOLATO,1.5
103,Mele,92,Davagna,Attraversamento,3,2,8,AUTOCARRO,1.35
103,Mele,92,Davagna,Attraversamento,3,2,9,AUTOARTICOLATO,1.35
104,Mezzanego,67,QUARTO,Ingresso Genova,0,2,9,AUTOARTICOLATO,9.426
104,Mezzanego,67,QUARTO,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.315
104,Mezzanego,67,QUARTO,Ingresso Genova,3,2,9,AUTOARTICOLATO,6.586
105,Mignanego,13,BORZOLI EST,Ingresso Genova,0,1,8,AUTOCARRO,11.959
105,Mignanego,13,BORZOLI EST,Ingresso Genova,2,1,8,AUTOCARRO,3.469
105,Mignanego,13,BORZOLI EST,Ingresso Genova,3,1,8,AUTOCARRO,7.875
105,Mignanego,14,CERTOSA,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
105,Mignanego,14,CERTOSA,Ingresso Genova,0,2,8,AUTOCARRO,14.087
105,Mignanego,14,CERTOSA,Ingresso Genova,0,2,9,AUTOARTICOLATO,4.256
105,Mignanego,14,CERTOSA,Ingresso Genova,1,1,9,AUTOARTICOLATO,2.628
105,Mignanego,14,CERTOSA,Ingresso Genova,1,2,8,AUTOCARRO,13.748
105,Mignanego,14,CERTOSA,Ingresso Genova,1,2,9,AUTOARTICOLATO,2.628
105,Mignanego,14,CERTOSA,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
105,Mignanego,14,CERTOSA,Ingresso Genova,2,2,8,AUTOCARRO,4.143
105,Mignanego,14,CERTOSA,Ingresso Genova,2,2,9,AUTOARTICOLATO,1.348
105,Mignanego,14,CERTOSA,Ingresso Genova,3,2,9,AUTOARTICOLATO,1.279
105,Mignanego,15,RIVAROLO,Ingresso Genova,0,2,8,AUTOCARRO,11.959
105,Mignanego,15,RIVAROLO,Ingresso Genova,1,2,8,AUTOCARRO,11.12
105,Mignanego,15,RIVAROLO,Ingresso Genova,2,2,8,AUTOCARRO,3.469
105,Mignanego,16,TEGLIA,Ingresso Genova,0,1,10,AUTOTRENO,2.128
105,Mignanego,16,TEGLIA,Ingresso Genova,1,1,10,AUTOTRENO,2.628
105,Mignanego,16,TEGLIA,Ingresso Genova,2,1,10,AUTOTRENO,0.674
105,Mignanego,18,BOLZANETO,Ingresso Genova,0,1,8,AUTOCARRO,4.256
105,Mignanego,18,BOLZANETO,Ingresso Genova,0,2,9,AUTOARTICOLATO,11.959
105,Mignanego,18,BOLZANETO,Ingresso Genova,2,1,8,AUTOCARRO,1.348
105,Mignanego,18,BOLZANETO,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.469
105,Mignanego,18,BOLZANETO,Ingresso Genova,3,1,8,AUTOCARRO,2.558
105,Mignanego,18,BOLZANETO,Ingresso Genova,3,2,9,AUTOARTICOLATO,7.875
105,Mignanego,20,S.QUIRICO,Ingresso Genova,0,1,8,AUTOCARRO,9.062
105,Mignanego,20,S.QUIRICO,Ingresso Genova,0,2,9,AUTOARTICOLATO,18.124
105,Mignanego,20,S.QUIRICO,Ingresso Genova,1,1,8,AUTOCARRO,16.143
105,Mignanego,20,S.QUIRICO,Ingresso Genova,1,2,9,AUTOARTICOLATO,16.143
105,Mignanego,20,S.QUIRICO,Ingresso Genova,2,1,8,AUTOCARRO,3.375
105,Mignanego,20,S.QUIRICO,Ingresso Genova,2,2,9,AUTOARTICOLATO,6.75
105,Mignanego,20,S.QUIRICO,Ingresso Genova,3,2,9,AUTOARTICOLATO,6
105,MIGNANEGO,21,PONTEDECIMO,Ingresso Genova,0,1,8,AUTOCARRO,9.167
105,Mignanego,21,PONTEDECIMO,Ingresso Genova,0,1,9,AUTOARTICOLATO,11.959
105,Mignanego,21,PONTEDECIMO,Ingresso Genova,1,1,9,AUTOARTICOLATO,11.12
105,Mignanego,21,PONTEDECIMO,Ingresso Genova,2,1,9,AUTOARTICOLATO,3.469
105,Mignanego,22,CORNIGLIANO,Ingresso Genova,0,2,8,AUTOCARRO,11.959
105,Mignanego,22,CORNIGLIANO,Ingresso Genova,0,2,9,AUTOARTICOLATO,11.959
105,Mignanego,22,CORNIGLIANO,Ingresso Genova,1,2,9,AUTOARTICOLATO,11.12
105,Mignanego,22,CORNIGLIANO,Ingresso Genova,2,2,8,AUTOCARRO,3.469
105,Mignanego,22,CORNIGLIANO,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.469
105,Mignanego,22,CORNIGLIANO,Ingresso Genova,3,2,8,AUTOCARRO,7.875
105,Mignanego,29,ANGELI,Ingresso Genova,0,2,9,AUTOARTICOLATO,11.959
105,Mignanego,29,ANGELI,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.469
105,Mignanego,29,ANGELI,Ingresso Genova,3,2,9,AUTOARTICOLATO,7.875
105,Mignanego,40,CARIGNANO,Ingresso Genova,0,2,9,AUTOARTICOLATO,2.128
105,Mignanego,40,CARIGNANO,Ingresso Genova,1,2,9,AUTOARTICOLATO,2.628
105,Mignanego,40,CARIGNANO,Ingresso Genova,2,2,9,AUTOARTICOLATO,0.674
105,MIGNANEGO,40,CARIGNANO,Ingresso Genova,3,1,8,AUTOCARRO,7.769
105,MIGNANEGO,51,MONTESIGNANO,Ingresso Genova,3,1,8,AUTOCARRO,7.375
105,Mignanego,117,Recco,Attraversamento,0,1,8,AUTOCARRO,11.959
105,Mignanego,117,Recco,Attraversamento,1,1,8,AUTOCARRO,11.12
105,Mignanego,117,Recco,Attraversamento,2,1,8,AUTOCARRO,3.469
106,Moconesi,47,MARASSI,Ingresso Genova,0,2,8,AUTOCARRO,24.734
106,Moconesi,47,MARASSI,Ingresso Genova,1,2,8,AUTOCARRO,9.226
106,Moconesi,47,MARASSI,Ingresso Genova,2,2,8,AUTOCARRO,9.666
106,Moconesi,47,MARASSI,Ingresso Genova,3,2,8,AUTOCARRO,9.483
106,Moconesi,50,S.PANTALEO,Ingresso Genova,0,2,9,AUTOARTICOLATO,24.734
106,Moconesi,50,S.PANTALEO,Ingresso Genova,1,2,9,AUTOARTICOLATO,9.226
106,Moconesi,50,S.PANTALEO,Ingresso Genova,2,2,9,AUTOARTICOLATO,9.666
106,Moconesi,50,S.PANTALEO,Ingresso Genova,3,2,9,AUTOARTICOLATO,9.483
107,Moneglia,39,S.VINCENZO,Ingresso Genova,0,2,8,AUTOCARRO,9.426
107,Moneglia,39,S.VINCENZO,Ingresso Genova,1,2,8,AUTOCARRO,14.92
107,Moneglia,39,S.VINCENZO,Ingresso Genova,2,2,8,AUTOCARRO,3.315
107,Moneglia,61,S.MARTINO,Ingresso Genova,0,2,8,AUTOCARRO,9.426
107,Moneglia,61,S.MARTINO,Ingresso Genova,1,2,8,AUTOCARRO,14.92
107,Moneglia,61,S.MARTINO,Ingresso Genova,2,2,8,AUTOCARRO,3.315
113,PIEVE LIGURE,39,S.VINCENZO,Ingresso Genova,1,1,8,AUTOCARRO,8.194
113,PIEVE LIGURE,39,S.VINCENZO,Ingresso Genova,3,1,8,AUTOCARRO,8.194
113,Pieve Ligure,67,QUARTO,Ingresso Genova,0,2,8,AUTOCARRO,9.426
113,Pieve Ligure,67,QUARTO,Ingresso Genova,2,2,8,AUTOCARRO,3.315
113,Pieve Ligure,67,QUARTO,Ingresso Genova,3,2,8,AUTOCARRO,6.586
113,Pieve Ligure,71,NERVI,Ingresso Genova,0,1,8,AUTOCARRO,9.426
113,Pieve Ligure,71,NERVI,Ingresso Genova,0,2,8,AUTOCARRO,18.852
113,Pieve Ligure,71,NERVI,Ingresso Genova,1,2,8,AUTOCARRO,14.92
113,Pieve Ligure,71,NERVI,Ingresso Genova,2,1,8,AUTOCARRO,3.315
113,Pieve Ligure,71,NERVI,Ingresso Genova,2,2,8,AUTOCARRO,6.63
113,Pieve Ligure,71,NERVI,Ingresso Genova,3,1,8,AUTOCARRO,6.586
113,Pieve Ligure,71,NERVI,Ingresso Genova,3,2,8,AUTOCARRO,6.586
116,RAPALLO,8,MULTEDO,Ingresso Genova,3,1,8,AUTOCARRO,7.2
116,RAPALLO,15,RIVAROLO,Ingresso Genova,0,1,10,AUTOTRENO,14.69
116,RAPALLO,15,RIVAROLO,Ingresso Genova,3,1,8,AUTOCARRO,5.857
116,RAPALLO,28,S.BARTOLOMEO,Ingresso Genova,1,2,8,AUTOCARRO,14
116,RAPALLO,39,S.VINCENZO,Ingresso Genova,1,1,8,AUTOCARRO,8.194
116,RAPALLO,40,CARIGNANO,Ingresso Genova,3,1,9,AUTOARTICOLATO,7.769
116,Rapallo,60,CHIAPPETO,Ingresso Genova,0,1,9,AUTOARTICOLATO,9.426
116,Rapallo,60,CHIAPPETO,Ingresso Genova,2,1,9,AUTOARTICOLATO,3.315
116,Rapallo,60,CHIAPPETO,Ingresso Genova,3,1,9,AUTOARTICOLATO,6.586
116,Rapallo,71,NERVI,Ingresso Genova,0,1,9,AUTOARTICOLATO,6.837
116,Rapallo,71,NERVI,Ingresso Genova,0,1,10,AUTOTRENO,6.837
116,Rapallo,71,NERVI,Ingresso Genova,0,2,8,AUTOCARRO,28.278
116,Rapallo,71,NERVI,Ingresso Genova,1,1,9,AUTOARTICOLATO,7.714
116,Rapallo,71,NERVI,Ingresso Genova,1,2,8,AUTOCARRO,29.84
116,Rapallo,71,NERVI,Ingresso Genova,2,1,9,AUTOARTICOLATO,2
116,Rapallo,71,NERVI,Ingresso Genova,2,1,10,AUTOTRENO,2
116,Rapallo,71,NERVI,Ingresso Genova,2,2,8,AUTOCARRO,9.945
116,RAPALLO,71,NERVI,Ingresso Genova,3,1,8,AUTOCARRO,8.44
116,Rapallo,71,NERVI,Ingresso Genova,3,1,10,AUTOTRENO,5.048
116,Rapallo,71,NERVI,Ingresso Genova,3,2,8,AUTOCARRO,6.586
117,RECCO,9,SESTRI,Ingresso Genova,3,1,8,AUTOCARRO,8.111
117,RECCO,36,S.NICOLA,Ingresso Genova,3,1,8,AUTOCARRO,12
117,Recco,67,QUARTO,Ingresso Genova,0,1,9,AUTOARTICOLATO,9.426
117,Recco,67,QUARTO,Ingresso Genova,2,1,9,AUTOARTICOLATO,3.315
117,Recco,67,QUARTO,Ingresso Genova,3,1,9,AUTOARTICOLATO,6.586
117,Recco,68,QUARTARA,Ingresso Genova,0,2,9,AUTOARTICOLATO,9.426
117,Recco,68,QUARTARA,Ingresso Genova,1,2,9,AUTOARTICOLATO,14.92
117,Recco,68,QUARTARA,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.315
117,Recco,70,QUINTO,Ingresso Genova,0,2,9,AUTOARTICOLATO,9.426
117,Recco,70,QUINTO,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.315
117,Recco,70,QUINTO,Ingresso Genova,3,2,9,AUTOARTICOLATO,6.586
117,Recco,71,NERVI,Ingresso Genova,0,1,9,AUTOARTICOLATO,9.426
117,Recco,71,NERVI,Ingresso Genova,0,2,8,AUTOCARRO,9.426
117,Recco,71,NERVI,Ingresso Genova,0,2,9,AUTOARTICOLATO,18.852
117,Recco,71,NERVI,Ingresso Genova,1,1,9,AUTOARTICOLATO,14.92
117,Recco,71,NERVI,Ingresso Genova,1,2,8,AUTOCARRO,14.92
117,Recco,71,NERVI,Ingresso Genova,2,1,9,AUTOARTICOLATO,3.315
117,Recco,71,NERVI,Ingresso Genova,2,2,8,AUTOCARRO,3.315
117,Recco,71,NERVI,Ingresso Genova,2,2,9,AUTOARTICOLATO,6.63
117,Recco,71,NERVI,Ingresso Genova,3,2,9,AUTOARTICOLATO,13.172
117,Recco,105,Mignanego,Attraversamento,0,1,8,AUTOCARRO,13.367
117,Recco,105,Mignanego,Attraversamento,1,1,8,AUTOCARRO,4.633
117,Recco,105,Mignanego,Attraversamento,2,1,8,AUTOCARRO,6.735
117,Recco,105,Mignanego,Attraversamento,3,1,8,AUTOCARRO,4.429
119,Ronco Scrivia,18,BOLZANETO,Ingresso Genova,0,2,9,AUTOARTICOLATO,9.062
119,Ronco Scrivia,18,BOLZANETO,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.375
119,Ronco Scrivia,18,BOLZANETO,Ingresso Genova,3,2,9,AUTOARTICOLATO,6
119,Ronco Scrivia,42,BRIGNOLE,Ingresso Genova,0,2,9,AUTOARTICOLATO,10.256
119,Ronco Scrivia,42,BRIGNOLE,Ingresso Genova,1,2,9,AUTOARTICOLATO,9.196
119,Ronco Scrivia,42,BRIGNOLE,Ingresso Genova,2,2,9,AUTOARTICOLATO,2.978
119,Ronco Scrivia,49,PARENZO,Ingresso Genova,0,2,8,AUTOCARRO,11.959
119,Ronco Scrivia,49,PARENZO,Ingresso Genova,2,2,8,AUTOCARRO,3.469
119,Ronco Scrivia,49,PARENZO,Ingresso Genova,3,2,8,AUTOCARRO,7.875
119,Ronco Scrivia,71,NERVI,Ingresso Genova,0,2,9,AUTOARTICOLATO,13.674
119,Ronco Scrivia,71,NERVI,Ingresso Genova,1,2,9,AUTOARTICOLATO,7.714
119,Ronco Scrivia,71,NERVI,Ingresso Genova,2,2,9,AUTOARTICOLATO,4
119,Ronco Scrivia,71,NERVI,Ingresso Genova,3,2,9,AUTOARTICOLATO,5.048
121,Rossiglione,33,PRE',Ingresso Genova,0,2,9,AUTOARTICOLATO,6.837
121,Rossiglione,33,PRE',Ingresso Genova,2,2,9,AUTOARTICOLATO,2
121,Rossiglione,33,PRE',Ingresso Genova,3,2,9,AUTOARTICOLATO,5.048
122,Rovegno,47,MARASSI,Ingresso Genova,0,2,9,AUTOARTICOLATO,12.367
122,Rovegno,47,MARASSI,Ingresso Genova,1,2,9,AUTOARTICOLATO,9.226
122,Rovegno,47,MARASSI,Ingresso Genova,2,2,9,AUTOARTICOLATO,4.833
122,Rovegno,53,MOLASSANA,Ingresso Genova,0,2,8,AUTOCARRO,12.367
122,Rovegno,53,MOLASSANA,Ingresso Genova,1,2,8,AUTOCARRO,9.226
122,Rovegno,53,MOLASSANA,Ingresso Genova,2,2,8,AUTOCARRO,4.833
125,Sant'Olcese,2,VOLTRI,Ingresso Genova,0,2,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,2,VOLTRI,Ingresso Genova,1,2,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,2,VOLTRI,Ingresso Genova,2,2,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,7,PEGLI,Ingresso Genova,0,1,8,AUTOCARRO,2.128
125,Sant'Olcese,7,PEGLI,Ingresso Genova,0,2,8,AUTOCARRO,2.128
125,Sant'Olcese,7,PEGLI,Ingresso Genova,1,1,8,AUTOCARRO,2.628
125,Sant'Olcese,7,PEGLI,Ingresso Genova,1,2,8,AUTOCARRO,2.628
125,Sant'Olcese,7,PEGLI,Ingresso Genova,2,1,8,AUTOCARRO,0.674
125,Sant'Olcese,7,PEGLI,Ingresso Genova,2,2,8,AUTOCARRO,0.674
125,Sant'Olcese,14,CERTOSA,Ingresso Genova,0,2,8,AUTOCARRO,4.256
125,Sant'Olcese,14,CERTOSA,Ingresso Genova,0,2,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,14,CERTOSA,Ingresso Genova,1,2,8,AUTOCARRO,2.628
125,Sant'Olcese,14,CERTOSA,Ingresso Genova,1,2,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,14,CERTOSA,Ingresso Genova,2,2,8,AUTOCARRO,1.348
125,Sant'Olcese,14,CERTOSA,Ingresso Genova,2,2,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,14,CERTOSA,Ingresso Genova,3,2,8,AUTOCARRO,1.279
125,Sant'Olcese,15,RIVAROLO,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,15,RIVAROLO,Ingresso Genova,0,2,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,15,RIVAROLO,Ingresso Genova,1,2,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,15,RIVAROLO,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,15,RIVAROLO,Ingresso Genova,2,2,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,15,RIVAROLO,Ingresso Genova,3,1,9,AUTOARTICOLATO,1.279
125,Sant'Olcese,16,TEGLIA,Ingresso Genova,0,2,8,AUTOCARRO,2.128
125,Sant'Olcese,16,TEGLIA,Ingresso Genova,0,2,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,16,TEGLIA,Ingresso Genova,1,2,8,AUTOCARRO,2.628
125,Sant'Olcese,16,TEGLIA,Ingresso Genova,2,2,8,AUTOCARRO,0.674
125,Sant'Olcese,16,TEGLIA,Ingresso Genova,2,2,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,16,TEGLIA,Ingresso Genova,3,2,9,AUTOARTICOLATO,1.279
125,Sant'Olcese,17,BEGATO,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,17,BEGATO,Ingresso Genova,1,1,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,17,BEGATO,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,0,1,8,AUTOCARRO,2.128
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,0,1,9,AUTOARTICOLATO,4.256
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,0,2,8,AUTOCARRO,2.128
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,0,2,9,AUTOARTICOLATO,8.512
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,1,1,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,1,2,8,AUTOCARRO,2.628
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,2,1,8,AUTOCARRO,0.674
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,2,1,9,AUTOARTICOLATO,1.348
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,2,2,8,AUTOCARRO,0.674
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,2,2,9,AUTOARTICOLATO,2.696
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,3,1,8,AUTOCARRO,1.279
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,3,1,9,AUTOARTICOLATO,1.279
125,Sant'Olcese,18,BOLZANETO,Ingresso Genova,3,2,9,AUTOARTICOLATO,5.116
125,Sant'Olcese,19,MOREGO,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,19,MOREGO,Ingresso Genova,0,2,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,19,MOREGO,Ingresso Genova,1,2,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,19,MOREGO,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,19,MOREGO,Ingresso Genova,2,2,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,19,MOREGO,Ingresso Genova,3,1,9,AUTOARTICOLATO,1.279
125,Sant'Olcese,20,S.QUIRICO,Ingresso Genova,0,1,8,AUTOCARRO,2.128
125,Sant'Olcese,20,S.QUIRICO,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,20,S.QUIRICO,Ingresso Genova,0,2,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,20,S.QUIRICO,Ingresso Genova,1,1,8,AUTOCARRO,2.628
125,Sant'Olcese,20,S.QUIRICO,Ingresso Genova,1,1,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,20,S.QUIRICO,Ingresso Genova,1,2,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,20,S.QUIRICO,Ingresso Genova,2,1,8,AUTOCARRO,0.674
125,Sant'Olcese,20,S.QUIRICO,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,20,S.QUIRICO,Ingresso Genova,2,2,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,21,PONTEDECIMO,Ingresso Genova,0,2,9,AUTOARTICOLATO,4.256
125,Sant'Olcese,21,PONTEDECIMO,Ingresso Genova,1,2,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,21,PONTEDECIMO,Ingresso Genova,2,2,9,AUTOARTICOLATO,1.348
125,Sant'Olcese,21,PONTEDECIMO,Ingresso Genova,3,2,9,AUTOARTICOLATO,1.279
125,Sant'Olcese,26,SAMPIERDARENA,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,26,SAMPIERDARENA,Ingresso Genova,0,2,8,AUTOCARRO,2.128
125,Sant'Olcese,26,SAMPIERDARENA,Ingresso Genova,1,1,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,26,SAMPIERDARENA,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,26,SAMPIERDARENA,Ingresso Genova,2,2,8,AUTOCARRO,0.674
125,Sant'Olcese,26,SAMPIERDARENA,Ingresso Genova,3,2,8,AUTOCARRO,1.279
125,Sant'Olcese,27,BELVEDERE,Ingresso Genova,0,2,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,27,BELVEDERE,Ingresso Genova,1,2,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,27,BELVEDERE,Ingresso Genova,2,2,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,33,PRE',Ingresso Genova,0,2,8,AUTOCARRO,2.128
125,Sant'Olcese,33,PRE',Ingresso Genova,2,2,8,AUTOCARRO,0.674
125,Sant'Olcese,33,PRE',Ingresso Genova,3,2,8,AUTOCARRO,1.279
125,Sant'Olcese,40,CARIGNANO,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,40,CARIGNANO,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,40,CARIGNANO,Ingresso Genova,3,1,9,AUTOARTICOLATO,1.279
125,Sant'Olcese,51,MONTESIGNANO,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,51,MONTESIGNANO,Ingresso Genova,0,1,10,AUTOTRENO,2.128
125,Sant'Olcese,51,MONTESIGNANO,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,51,MONTESIGNANO,Ingresso Genova,2,1,10,AUTOTRENO,0.674
125,Sant'Olcese,51,MONTESIGNANO,Ingresso Genova,3,1,9,AUTOARTICOLATO,1.279
125,Sant'Olcese,51,MONTESIGNANO,Ingresso Genova,3,1,10,AUTOTRENO,1.279
125,Sant'Olcese,80,Campomorone,Attraversamento,0,1,9,AUTOARTICOLATO,4.256
125,Sant'Olcese,80,Campomorone,Attraversamento,0,2,8,AUTOCARRO,8.5
125,Sant'Olcese,80,Campomorone,Attraversamento,1,1,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,80,Campomorone,Attraversamento,1,2,8,AUTOCARRO,2.5
125,Sant'Olcese,80,Campomorone,Attraversamento,2,1,9,AUTOARTICOLATO,1.348
125,Sant'Olcese,80,Campomorone,Attraversamento,2,2,8,AUTOCARRO,3.25
125,Sant'Olcese,80,Campomorone,Attraversamento,3,1,9,AUTOARTICOLATO,1.279
125,Sant'Olcese,80,Campomorone,Attraversamento,3,2,8,AUTOCARRO,3
125,Sant'Olcese,85,Ceranesi,Attraversamento,0,1,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,85,Ceranesi,Attraversamento,1,1,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,85,Ceranesi,Attraversamento,2,1,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,140,ALESSANDRIA,Attraversamento,0,1,8,AUTOCARRO,2.128
125,Sant'Olcese,140,ALESSANDRIA,Attraversamento,0,2,8,AUTOCARRO,2.128
125,Sant'Olcese,140,ALESSANDRIA,Attraversamento,1,2,8,AUTOCARRO,2.628
125,Sant'Olcese,140,ALESSANDRIA,Attraversamento,2,1,8,AUTOCARRO,0.674
125,Sant'Olcese,140,ALESSANDRIA,Attraversamento,2,2,8,AUTOCARRO,0.674
125,Sant'Olcese,140,ALESSANDRIA,Attraversamento,3,1,8,AUTOCARRO,1.279
125,Sant'Olcese,141,Altre zone,Attraversamento,0,1,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,141,Altre zone,Attraversamento,0,2,8,AUTOCARRO,4.256
125,Sant'Olcese,141,Altre zone,Attraversamento,0,2,9,AUTOARTICOLATO,2.128
125,Sant'Olcese,141,Altre zone,Attraversamento,0,2,10,AUTOTRENO,2.128
125,Sant'Olcese,141,Altre zone,Attraversamento,1,1,9,AUTOARTICOLATO,2.628
125,Sant'Olcese,141,Altre zone,Attraversamento,1,2,8,AUTOCARRO,5.256
125,Sant'Olcese,141,Altre zone,Attraversamento,1,2,10,AUTOTRENO,2.628
125,Sant'Olcese,141,Altre zone,Attraversamento,2,1,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,141,Altre zone,Attraversamento,2,2,8,AUTOCARRO,1.348
125,Sant'Olcese,141,Altre zone,Attraversamento,2,2,9,AUTOARTICOLATO,0.674
125,Sant'Olcese,141,Altre zone,Attraversamento,2,2,10,AUTOTRENO,0.674
125,Sant'Olcese,141,Altre zone,Attraversamento,3,2,9,AUTOARTICOLATO,1.279
127,Savignone,14,CERTOSA,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
127,Savignone,14,CERTOSA,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
127,Savignone,14,CERTOSA,Ingresso Genova,3,1,9,AUTOARTICOLATO,1.279
127,Savignone,18,BOLZANETO,Ingresso Genova,0,2,9,AUTOARTICOLATO,2.128
127,Savignone,18,BOLZANETO,Ingresso Genova,1,2,9,AUTOARTICOLATO,2.628
127,Savignone,18,BOLZANETO,Ingresso Genova,2,2,9,AUTOARTICOLATO,0.674
127,Savignone,20,S.QUIRICO,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
127,Savignone,20,S.QUIRICO,Ingresso Genova,1,1,9,AUTOARTICOLATO,2.628
127,Savignone,20,S.QUIRICO,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
127,Savignone,21,PONTEDECIMO,Ingresso Genova,0,2,8,AUTOCARRO,11.959
127,Savignone,21,PONTEDECIMO,Ingresso Genova,0,2,9,AUTOARTICOLATO,11.959
127,Savignone,21,PONTEDECIMO,Ingresso Genova,1,2,8,AUTOCARRO,11.12
127,Savignone,21,PONTEDECIMO,Ingresso Genova,1,2,9,AUTOARTICOLATO,11.12
127,Savignone,21,PONTEDECIMO,Ingresso Genova,2,2,8,AUTOCARRO,3.469
127,Savignone,21,PONTEDECIMO,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.469
127,Savignone,71,NERVI,Ingresso Genova,0,1,8,AUTOCARRO,2.128
127,Savignone,71,NERVI,Ingresso Genova,2,1,8,AUTOCARRO,0.674
127,Savignone,71,NERVI,Ingresso Genova,3,1,8,AUTOCARRO,1.279
